x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.4264323E+00,-1.6047424E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.4257813E+00,-1.6129083E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.4251302E+00,-1.6213882E+00,+187.6570E-03,+113.8505E-03,+222.8329E-03
-2.4244792E+00,-1.6279837E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.4238281E+00,-1.6348932E+00,+187.6570E-03,+117.3053E-03,+222.8329E-03
-2.4231771E+00,-1.6414887E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.4225260E+00,-1.6499686E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.4218750E+00,-1.6565641E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.4212240E+00,-1.6650440E+00,+192.6822E-03,+117.3053E-03,+226.2877E-03
-2.4205729E+00,-1.6700691E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.4199219E+00,-1.6766646E+00,+192.6822E-03,+117.3053E-03,+226.2877E-03
-2.4192708E+00,-1.6816897E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.4186198E+00,-1.6882852E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.4179688E+00,-1.6951947E+00,+191.1118E-03,+118.8756E-03,+226.2877E-03
-2.4173177E+00,-1.7017902E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.4166667E+00,-1.7083857E+00,+192.6822E-03,+118.8756E-03,+227.8580E-03
-2.4160156E+00,-1.7152952E+00,+192.6822E-03,+118.8756E-03,+227.8580E-03
-2.4153646E+00,-1.7203203E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.4147135E+00,-1.7284862E+00,+194.2525E-03,+120.7600E-03,+227.8580E-03
-2.4140625E+00,-1.7353957E+00,+194.2525E-03,+120.7600E-03,+227.8580E-03
-2.4134115E+00,-1.7419912E+00,+196.1369E-03,+120.7600E-03,+229.4284E-03
-2.4127604E+00,-1.7485867E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.4121094E+00,-1.7570666E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.4114583E+00,-1.7620917E+00,+191.1118E-03,+120.7600E-03,+227.8580E-03
-2.4108073E+00,-1.7721419E+00,+191.1118E-03,+120.7600E-03,+226.2877E-03
-2.4101563E+00,-1.7771671E+00,+192.6822E-03,+118.8756E-03,+224.4033E-03
-2.4095052E+00,-1.7872173E+00,+191.1118E-03,+117.3053E-03,+222.8329E-03
-2.4088542E+00,-1.7922424E+00,+189.2274E-03,+117.3053E-03,+222.8329E-03
-2.4082031E+00,-1.8007223E+00,+189.2274E-03,+117.3053E-03,+222.8329E-03
-2.4075521E+00,-1.8057475E+00,+191.1118E-03,+117.3053E-03,+224.4033E-03
-2.4069010E+00,-1.8139133E+00,+187.6570E-03,+115.7349E-03,+222.8329E-03
-2.4062500E+00,-1.8189384E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.4055990E+00,-1.8274183E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.4049479E+00,-1.8324434E+00,+189.2274E-03,+113.8505E-03,+222.8329E-03
-2.4042969E+00,-1.8374686E+00,+187.6570E-03,+115.7349E-03,+222.8329E-03
-2.4036458E+00,-1.8459485E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.4029948E+00,-1.8509736E+00,+187.6570E-03,+117.3053E-03,+222.8329E-03
-2.4023438E+00,-1.8559987E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.4016927E+00,-1.8610238E+00,+191.1118E-03,+117.3053E-03,+226.2877E-03
-2.4010417E+00,-1.8660490E+00,+191.1118E-03,+117.3053E-03,+226.2877E-03
-2.4003906E+00,-1.8710741E+00,+191.1118E-03,+117.3053E-03,+226.2877E-03
-2.3997396E+00,-1.8760992E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3990885E+00,-1.8811244E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3984375E+00,-1.8877198E+00,+192.6822E-03,+120.7600E-03,+229.4284E-03
-2.3977865E+00,-1.8927450E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3971354E+00,-1.8977701E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3964844E+00,-1.9027952E+00,+192.6822E-03,+120.7600E-03,+229.4284E-03
-2.3958333E+00,-1.9093907E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3951823E+00,-1.9144158E+00,+194.2525E-03,+122.3304E-03,+229.4284E-03
-2.3945313E+00,-1.9228957E+00,+194.2525E-03,+118.8756E-03,+227.8580E-03
-2.3938802E+00,-1.9279208E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3932292E+00,-1.9313756E+00,+192.6822E-03,+120.7600E-03,+229.4284E-03
-2.3925781E+00,-1.9364007E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3919271E+00,-1.9429962E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3912760E+00,-1.9495917E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3906250E+00,-1.9546168E+00,+191.1118E-03,+120.7600E-03,+226.2877E-03
-2.3899740E+00,-1.9615264E+00,+191.1118E-03,+117.3053E-03,+224.4033E-03
-2.3893229E+00,-1.9665515E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3886719E+00,-1.9715766E+00,+189.2274E-03,+115.7349E-03,+224.4033E-03
-2.3880208E+00,-1.9766017E+00,+189.2274E-03,+115.7349E-03,+224.4033E-03
-2.3873698E+00,-1.9831972E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3867188E+00,-1.9897927E+00,+189.2274E-03,+117.3053E-03,+222.8329E-03
-2.3860677E+00,-1.9948178E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.3854167E+00,-1.9998429E+00,+189.2274E-03,+113.8505E-03,+222.8329E-03
-2.3847656E+00,-2.0048681E+00,+189.2274E-03,+113.8505E-03,+222.8329E-03
-2.3841146E+00,-2.0117776E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.3834635E+00,-2.0168027E+00,+189.2274E-03,+115.7349E-03,+224.4033E-03
-2.3828125E+00,-2.0218279E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3821615E+00,-2.0268530E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3815104E+00,-2.0318781E+00,+189.2274E-03,+117.3053E-03,+226.2877E-03
-2.3808594E+00,-2.0369032E+00,+191.1118E-03,+117.3053E-03,+226.2877E-03
-2.3802083E+00,-2.0400439E+00,+192.6822E-03,+117.3053E-03,+226.2877E-03
-2.3795573E+00,-2.0450691E+00,+192.6822E-03,+118.8756E-03,+227.8580E-03
-2.3789063E+00,-2.0500942E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3782552E+00,-2.0551193E+00,+191.1118E-03,+120.7600E-03,+226.2877E-03
-2.3776042E+00,-2.0601445E+00,+191.1118E-03,+120.7600E-03,+229.4284E-03
-2.3769531E+00,-2.0651696E+00,+192.6822E-03,+118.8756E-03,+227.8580E-03
-2.3763021E+00,-2.0701947E+00,+192.6822E-03,+118.8756E-03,+229.4284E-03
-2.3756510E+00,-2.0752198E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3750000E+00,-2.0802450E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3743490E+00,-2.0852701E+00,+194.2525E-03,+118.8756E-03,+229.4284E-03
-2.3736979E+00,-2.0902952E+00,+196.1369E-03,+120.7600E-03,+229.4284E-03
-2.3730469E+00,-2.0953203E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3723958E+00,-2.1003455E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3717448E+00,-2.1053706E+00,+192.6822E-03,+120.7600E-03,+226.2877E-03
-2.3710938E+00,-2.1103957E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3704427E+00,-2.1154208E+00,+191.1118E-03,+118.8756E-03,+226.2877E-03
-2.3697917E+00,-2.1204460E+00,+191.1118E-03,+117.3053E-03,+224.4033E-03
-2.3691406E+00,-2.1239007E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3684896E+00,-2.1304962E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.3678385E+00,-2.1355213E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3671875E+00,-2.1405465E+00,+189.2274E-03,+115.7349E-03,+224.4033E-03
-2.3665365E+00,-2.1440012E+00,+187.6570E-03,+115.7349E-03,+222.8329E-03
-2.3658854E+00,-2.1490264E+00,+189.2274E-03,+113.8505E-03,+222.8329E-03
-2.3652344E+00,-2.1540515E+00,+189.2274E-03,+113.8505E-03,+222.8329E-03
-2.3645833E+00,-2.1575063E+00,+189.2274E-03,+113.8505E-03,+222.8329E-03
-2.3639323E+00,-2.1606470E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.3632813E+00,-2.1641017E+00,+189.2274E-03,+115.7349E-03,+224.4033E-03
-2.3626302E+00,-2.1675565E+00,+189.2274E-03,+117.3053E-03,+226.2877E-03
-2.3619792E+00,-2.1725816E+00,+189.2274E-03,+117.3053E-03,+226.2877E-03
