x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.958750E-03,+1.714833471E+00,+153.143875E-03,+100.637534E-03,+99.343665E-03
-2.956146E-03,+1.715317131E+00,+152.685323E-03,+101.542066E-03,+99.419040E-03
-2.953542E-03,+1.715210345E+00,+152.032057E-03,+101.743066E-03,+98.891399E-03
-2.950937E-03,+1.715844772E+00,+152.986840E-03,+101.743066E-03,+98.658989E-03
-2.948333E-03,+1.715970396E+00,+153.187839E-03,+101.743066E-03,+97.710492E-03
-2.945729E-03,+1.716761858E+00,+152.792108E-03,+100.819694E-03,+99.249452E-03
-2.943125E-03,+1.717967890E+00,+152.584823E-03,+101.303371E-03,+98.652703E-03
-2.940521E-03,+1.718432709E+00,+153.219250E-03,+100.373713E-03,+98.476829E-03
-2.937917E-03,+1.718746780E+00,+153.212964E-03,+100.964176E-03,+98.213008E-03
-2.935312E-03,+1.720248043E+00,+152.132557E-03,+100.323463E-03,+97.898938E-03
-2.932708E-03,+1.720788237E+00,+153.646392E-03,+101.491817E-03,+97.584868E-03
-2.930104E-03,+1.721629948E+00,+153.313463E-03,+100.687783E-03,+98.589900E-03
-2.927500E-03,+1.722044518E+00,+152.132557E-03,+99.959143E-03,+97.471796E-03
-2.924896E-03,+1.722886230E+00,+152.986840E-03,+101.441568E-03,+97.484368E-03
-2.922292E-03,+1.723432710E+00,+153.187839E-03,+100.423962E-03,+97.402708E-03
-2.919687E-03,+1.725091009E+00,+153.187839E-03,+101.491817E-03,+97.245672E-03
-2.917083E-03,+1.725656327E+00,+153.187839E-03,+101.743066E-03,+97.484368E-03
-2.914479E-03,+1.726893770E+00,+153.715481E-03,+101.743066E-03,+98.589901E-03
-2.911875E-03,+1.727779445E+00,+153.024518E-03,+100.687783E-03,+97.603706E-03
-2.909271E-03,+1.726849786E+00,+154.588604E-03,+101.542067E-03,+97.509493E-03
-2.906667E-03,+1.727835981E+00,+153.991854E-03,+101.743066E-03,+98.062259E-03
-2.904062E-03,+1.728325925E+00,+153.552159E-03,+100.423962E-03,+98.162759E-03
-2.901458E-03,+1.729563368E+00,+152.710447E-03,+101.227997E-03,+98.822311E-03
-2.898854E-03,+1.730449043E+00,+154.406444E-03,+101.692816E-03,+97.760741E-03
-2.896250E-03,+1.730838488E+00,+153.966729E-03,+101.743066E-03,+97.798439E-03
-2.893646E-03,+1.731548290E+00,+153.288338E-03,+101.743066E-03,+97.452957E-03
-2.891042E-03,+1.732861107E+00,+153.451660E-03,+102.534528E-03,+97.905224E-03
-2.888437E-03,+1.733087230E+00,+153.501910E-03,+102.421456E-03,+97.214261E-03
-2.885833E-03,+1.734538245E+00,+153.369999E-03,+100.524460E-03,+98.382617E-03
-2.883229E-03,+1.733759334E+00,+153.872516E-03,+101.755639E-03,+99.293416E-03
-2.880625E-03,+1.734745530E+00,+153.313463E-03,+101.529494E-03,+98.891398E-03
-2.878021E-03,+1.735763115E+00,+153.319750E-03,+101.560906E-03,+98.263258E-03
-2.875417E-03,+1.735913863E+00,+153.212964E-03,+102.245583E-03,+98.690400E-03
-2.872812E-03,+1.737628699E+00,+152.924018E-03,+102.371206E-03,+99.186631E-03
-2.870208E-03,+1.737955321E+00,+153.401411E-03,+101.975475E-03,+98.734363E-03
-2.867604E-03,+1.738087231E+00,+153.501910E-03,+101.504369E-03,+98.106222E-03
-2.865000E-03,+1.738508087E+00,+152.182805E-03,+102.220458E-03,+99.192918E-03
-2.862396E-03,+1.739506835E+00,+154.305946E-03,+101.843564E-03,+98.363756E-03
-2.859792E-03,+1.740474170E+00,+153.570997E-03,+102.006887E-03,+98.162759E-03
-2.857187E-03,+1.740756829E+00,+153.081053E-03,+102.320957E-03,+99.218043E-03
-2.854583E-03,+1.742101059E+00,+153.426536E-03,+101.843564E-03,+97.836114E-03
-2.851979E-03,+1.741956574E+00,+153.765731E-03,+100.951603E-03,+99.117544E-03
-2.849375E-03,+1.743068395E+00,+153.684069E-03,+101.592318E-03,+99.419040E-03
-2.846771E-03,+1.743822159E+00,+153.131303E-03,+101.743066E-03,+97.836114E-03
-2.844167E-03,+1.745241762E+00,+154.745641E-03,+101.743066E-03,+99.117544E-03
-2.841562E-03,+1.745756830E+00,+153.489335E-03,+101.743066E-03,+98.363756E-03
-2.838958E-03,+1.746730453E+00,+153.979302E-03,+101.479245E-03,+97.898938E-03
-2.836354E-03,+1.747961610E+00,+153.602408E-03,+101.692816E-03,+99.167794E-03
-2.833750E-03,+1.748162607E+00,+153.633820E-03,+101.743066E-03,+97.836113E-03
-2.831146E-03,+1.749613623E+00,+153.263213E-03,+101.743066E-03,+98.062260E-03
-2.828542E-03,+1.750021904E+00,+153.187839E-03,+101.743066E-03,+97.635116E-03
-2.825937E-03,+1.750574671E+00,+153.715481E-03,+101.743066E-03,+99.117545E-03
-2.823333E-03,+1.751730454E+00,+154.343622E-03,+101.743066E-03,+99.682861E-03
-2.820729E-03,+1.751271898E+00,+153.520747E-03,+101.743066E-03,+98.414005E-03
-2.818125E-03,+1.752861113E+00,+153.608696E-03,+102.270708E-03,+99.481865E-03
-2.815521E-03,+1.753187732E+00,+153.658945E-03,+101.579743E-03,+99.469289E-03
-2.812917E-03,+1.754770660E+00,+152.999392E-03,+102.484280E-03,+98.627576E-03
-2.810312E-03,+1.754148780E+00,+153.665232E-03,+101.498081E-03,+99.268293E-03
-2.807708E-03,+1.755423925E+00,+153.947891E-03,+101.271960E-03,+99.419040E-03
-2.805104E-03,+1.754908832E+00,+153.313462E-03,+100.876228E-03,+98.891398E-03
-2.802500E-03,+1.757132475E+00,+153.055929E-03,+101.460408E-03,+98.790899E-03
-2.799896E-03,+1.757980449E+00,+153.690357E-03,+101.058388E-03,+99.186631E-03
-2.797292E-03,+1.758055823E+00,+153.288337E-03,+101.485532E-03,+99.393915E-03
-2.794687E-03,+1.758451555E+00,+153.319750E-03,+101.454120E-03,+99.419040E-03
-2.792083E-03,+1.759186482E+00,+154.004428E-03,+101.692817E-03,+99.419040E-03
-2.789479E-03,+1.759312104E+00,+153.338586E-03,+101.743066E-03,+98.099933E-03
-2.786875E-03,+1.760499300E+00,+153.187839E-03,+101.743066E-03,+98.903974E-03
-2.784271E-03,+1.760989242E+00,+152.924018E-03,+101.347334E-03,+98.313506E-03
-2.781667E-03,+1.762226687E+00,+153.929054E-03,+101.271960E-03,+99.086133E-03
-2.779062E-03,+1.761661344E+00,+154.393872E-03,+101.403871E-03,+99.393916E-03
-2.776458E-03,+1.762961614E+00,+154.971763E-03,+101.428995E-03,+99.419040E-03
-2.773854E-03,+1.764557091E+00,+154.016976E-03,+101.428995E-03,+99.419040E-03
-2.771250E-03,+1.764412603E+00,+153.420248E-03,+101.428995E-03,+98.363754E-03
-2.768646E-03,+1.765392515E+00,+153.212964E-03,+101.297085E-03,+98.030848E-03
-2.766042E-03,+1.766121154E+00,+153.187839E-03,+101.931514E-03,+98.137634E-03
