x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-17.445729E-03,+3.156510585E+00,+4.925695325E+00,+4.891366128E+00,+4.887528287E+00
-17.439219E-03,+3.157922644E+00,+4.925275727E+00,+4.891214122E+00,+4.888155170E+00
-17.432708E-03,+3.159391239E+00,+4.925175227E+00,+4.891891255E+00,+4.887941599E+00
-17.426198E-03,+3.161642496E+00,+4.925800853E+00,+4.892103569E+00,+4.887476780E+00
-17.419687E-03,+3.163470382E+00,+4.925484269E+00,+4.892307082E+00,+4.888153913E+00
-17.413177E-03,+3.164624907E+00,+4.924858642E+00,+4.891261857E+00,+4.887733057E+00
-17.406667E-03,+3.166509329E+00,+4.924858642E+00,+4.890844773E+00,+4.887476780E+00
-17.400156E-03,+3.168552044E+00,+4.924964171E+00,+4.891055830E+00,+4.888312205E+00
-17.393646E-03,+3.170907571E+00,+4.925278241E+00,+4.891578442E+00,+4.888362455E+00
-17.387135E-03,+3.172788222E+00,+4.925592311E+00,+4.891734220E+00,+4.887627529E+00
-17.380625E-03,+3.173941489E+00,+4.925853618E+00,+4.892157590E+00,+4.887215474E+00
-17.374115E-03,+3.175406313E+00,+4.925799596E+00,+4.892408839E+00,+4.887627529E+00
-17.367604E-03,+3.176979179E+00,+4.925486783E+00,+4.891161358E+00,+4.886793361E+00
-17.361094E-03,+3.178650030E+00,+4.925486783E+00,+4.891786984E+00,+4.886793361E+00
-17.354583E-03,+3.180016869E+00,+4.925486783E+00,+4.891681456E+00,+4.886687832E+00
-17.348073E-03,+3.182421389E+00,+4.925592311E+00,+4.891789499E+00,+4.886479290E+00
-17.341562E-03,+3.184308325E+00,+4.925695325E+00,+4.891993012E+00,+4.886373762E+00
-17.335052E-03,+3.186504303E+00,+4.926014425E+00,+4.891528193E+00,+4.886270748E+00
-17.328542E-03,+3.187863599E+00,+4.927057135E+00,+4.891994269E+00,+4.886690347E+00
-17.322031E-03,+3.189333451E+00,+4.926846078E+00,+4.891947791E+00,+4.887054667E+00
-17.315521E-03,+3.191107316E+00,+4.926428994E+00,+4.892886230E+00,+4.886686575E+00
-17.309010E-03,+3.192054556E+00,+4.926428994E+00,+4.892991759E+00,+4.886481805E+00
-17.302500E-03,+3.194253049E+00,+4.926323466E+00,+4.893094772E+00,+4.886843610E+00
-17.295990E-03,+3.196134956E+00,+4.925692810E+00,+4.892991759E+00,+4.886375019E+00
-17.289479E-03,+3.197496766E+00,+4.925597341E+00,+4.893200301E+00,+4.886479290E+00
-17.282969E-03,+3.199119882E+00,+4.926318436E+00,+4.893094772E+00,+4.886373762E+00
-17.276458E-03,+3.200688976E+00,+4.925280756E+00,+4.892886230E+00,+4.886270748E+00
-17.269948E-03,+3.202209078E+00,+4.926114924E+00,+4.892675174E+00,+4.886373762E+00
-17.263437E-03,+3.203881186E+00,+4.926114924E+00,+4.892574675E+00,+4.886165220E+00
-17.256927E-03,+3.205034454E+00,+4.925798339E+00,+4.893200301E+00,+4.886376277E+00
-17.250417E-03,+3.206921391E+00,+4.925594826E+00,+4.893200301E+00,+4.886687832E+00
-17.243906E-03,+3.209328426E+00,+4.925901352E+00,+4.892672659E+00,+4.886320998E+00
-17.237396E-03,+3.211421390E+00,+4.925491813E+00,+4.891735477E+00,+4.886008185E+00
-17.230885E-03,+3.212989227E+00,+4.926532008E+00,+4.891944019E+00,+4.886008185E+00
-17.224375E-03,+3.214353551E+00,+4.925798339E+00,+4.891627434E+00,+4.886166477E+00
-17.217865E-03,+3.216446515E+00,+4.925383770E+00,+4.891318394E+00,+4.886320998E+00
-17.211354E-03,+3.217961588E+00,+4.925959146E+00,+4.892260605E+00,+4.886060949E+00
-17.204844E-03,+3.219432699E+00,+4.926588544E+00,+4.892569645E+00,+4.886112456E+00
-17.198333E-03,+3.221626161E+00,+4.926686528E+00,+4.891944019E+00,+4.886008185E+00
-17.191823E-03,+3.222673901E+00,+4.925696582E+00,+4.891944019E+00,+4.886008185E+00
-17.185312E-03,+3.224352296E+00,+4.925484268E+00,+4.891944019E+00,+4.886008185E+00
-17.178802E-03,+3.226389981E+00,+4.925597341E+00,+4.892366133E+00,+4.886008185E+00
-17.172292E-03,+3.227753048E+00,+4.926529493E+00,+4.892778187E+00,+4.886008185E+00
-17.165781E-03,+3.229795763E+00,+4.925486783E+00,+4.891944019E+00,+4.886008185E+00
-17.159271E-03,+3.232098526E+00,+4.925803368E+00,+4.891732962E+00,+4.885691599E+00
-17.152760E-03,+3.233716612E+00,+4.926640051E+00,+4.891843521E+00,+4.885382559E+00
-17.146250E-03,+3.234820889E+00,+4.927057135E+00,+4.892464117E+00,+4.886008185E+00
-17.139740E-03,+3.236648774E+00,+4.927109899E+00,+4.891735477E+00,+4.886008185E+00
-17.133229E-03,+3.237803299E+00,+4.927214170E+00,+4.891627434E+00,+4.886008185E+00
-17.126719E-03,+3.239687722E+00,+4.927214170E+00,+4.891107337E+00,+4.886008185E+00
-17.120208E-03,+3.241783201E+00,+4.926739292E+00,+4.891210350E+00,+4.885638835E+00
-17.113698E-03,+3.243662593E+00,+4.926222967E+00,+4.891634979E+00,+4.884961703E+00
-17.107187E-03,+3.244765611E+00,+4.927004371E+00,+4.892253060E+00,+4.885382559E+00
-17.100677E-03,+3.246807069E+00,+4.927005628E+00,+4.891212865E+00,+4.885955421E+00
-17.094167E-03,+3.248479176E+00,+4.926528235E+00,+4.891629949E+00,+4.885587328E+00
-17.087656E-03,+3.249896266E+00,+4.925331005E+00,+4.891629949E+00,+4.885382559E+00
-17.081146E-03,+3.251935208E+00,+4.925432761E+00,+4.892052063E+00,+4.885955420E+00
-17.074635E-03,+3.253295760E+00,+4.925701613E+00,+4.892886230E+00,+4.885798385E+00
-17.068125E-03,+3.254868627E+00,+4.926898842E+00,+4.892253059E+00,+4.885746879E+00
-17.061615E-03,+3.256433948E+00,+4.926691558E+00,+4.891212865E+00,+4.885534564E+00
-17.055104E-03,+3.257486718E+00,+4.926636278E+00,+4.892052063E+00,+4.885278288E+00
-17.048594E-03,+3.259999281E+00,+4.926431509E+00,+4.892886230E+00,+4.886008185E+00
-17.042083E-03,+3.261931437E+00,+4.926951606E+00,+4.892464116E+00,+4.886008185E+00
-17.035573E-03,+3.263033199E+00,+4.926637536E+00,+4.891999299E+00,+4.885849892E+00
-17.029062E-03,+3.264549528E+00,+4.926323466E+00,+4.892781960E+00,+4.885484315E+00
-17.022552E-03,+3.265912596E+00,+4.926114924E+00,+4.892886230E+00,+4.885538337E+00
-17.016042E-03,+3.267797018E+00,+4.926431509E+00,+4.892886230E+00,+4.885851150E+00
-17.009531E-03,+3.269786969E+00,+4.926740549E+00,+4.892780702E+00,+4.885640092E+00
-17.003021E-03,+3.271668876E+00,+4.926431509E+00,+4.892677689E+00,+4.885434066E+00
-16.996510E-03,+3.273452800E+00,+4.927109899E+00,+4.892886230E+00,+4.885798385E+00
